Network: Continuum
CX/bCX Model: 5740
CX/bCX Firmware Version: 1100052
CX/bCX IP Address: 10.167.152.121
CX/bCX Enode ID: 21

Line	Level	Time Stamp	Error Code	TCB Addr	Prg Cntr	Data1	Data2
2045	E	08/08/2019 14:21:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2046	E	08/08/2019 14:21:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2048	E	08/08/2019 14:26:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2049	E	08/08/2019 14:26:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2050	E	08/08/2019 14:26:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2051	E	08/08/2019 14:26:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2053	E	08/08/2019 14:31:38.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2054	E	08/08/2019 14:31:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2055	E	08/08/2019 14:31:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2056	E	08/08/2019 14:31:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2058	E	08/08/2019 14:36:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2059	E	08/08/2019 14:36:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2060	E	08/08/2019 14:36:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2061	E	08/08/2019 14:36:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2063	E	08/08/2019 14:41:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2064	E	08/08/2019 14:41:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2065	E	08/08/2019 14:41:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2066	E	08/08/2019 14:41:40.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2068	E	08/08/2019 14:46:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2069	E	08/08/2019 14:46:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2070	E	08/08/2019 14:46:39.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2071	E	08/08/2019 14:46:39.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2073	E	08/08/2019 14:51:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2074	E	08/08/2019 14:51:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2075	E	08/08/2019 14:51:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2076	E	08/08/2019 14:51:40.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2078	E	08/08/2019 14:57:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2079	E	08/08/2019 14:57:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2080	E	08/08/2019 14:57:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2081	E	08/08/2019 14:57:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2083	E	08/08/2019 15:01:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2084	E	08/08/2019 15:01:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2085	E	08/08/2019 15:01:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2086	E	08/08/2019 15:01:40.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2088	E	08/08/2019 15:06:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2089	E	08/08/2019 15:06:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2090	E	08/08/2019 15:06:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2091	E	08/08/2019 15:06:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2093	E	08/08/2019 15:11:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2094	E	08/08/2019 15:11:40.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2095	E	08/08/2019 15:11:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2096	E	08/08/2019 15:11:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2098	E	08/08/2019 15:16:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2099	E	08/08/2019 15:16:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2100	E	08/08/2019 15:16:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2101	E	08/08/2019 15:16:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2103	E	08/08/2019 15:21:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2104	E	08/08/2019 15:21:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2105	E	08/08/2019 15:21:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2106	E	08/08/2019 15:21:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2108	E	08/08/2019 15:26:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2109	E	08/08/2019 15:26:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2110	E	08/08/2019 15:26:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2111	E	08/08/2019 15:26:41.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2113	E	08/08/2019 15:31:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2114	E	08/08/2019 15:31:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2115	E	08/08/2019 15:31:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2116	E	08/08/2019 15:31:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2118	E	08/08/2019 15:36:41.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2119	E	08/08/2019 15:36:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2120	E	08/08/2019 15:36:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2121	E	08/08/2019 15:36:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2123	E	08/08/2019 15:41:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2124	E	08/08/2019 15:41:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2125	E	08/08/2019 15:41:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2126	E	08/08/2019 15:41:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2128	E	08/08/2019 15:46:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2129	E	08/08/2019 15:46:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2130	E	08/08/2019 15:46:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2131	E	08/08/2019 15:46:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2133	E	08/08/2019 15:51:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2134	E	08/08/2019 15:51:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2135	E	08/08/2019 15:51:42.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2136	E	08/08/2019 15:51:42.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2138	E	08/08/2019 15:56:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2139	E	08/08/2019 15:56:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2140	E	08/08/2019 15:56:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2141	E	08/08/2019 15:56:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2143	E	08/08/2019 16:01:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2144	E	08/08/2019 16:01:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2145	E	08/08/2019 16:01:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2146	E	08/08/2019 16:01:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2148	E	08/08/2019 16:06:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2149	E	08/08/2019 16:06:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2150	E	08/08/2019 16:06:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2151	E	08/08/2019 16:06:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2153	E	08/08/2019 16:11:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2154	E	08/08/2019 16:11:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2155	E	08/08/2019 16:11:43.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2156	E	08/08/2019 16:11:43.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2158	E	08/08/2019 16:16:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2159	E	08/08/2019 16:16:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2160	E	08/08/2019 16:16:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2161	E	08/08/2019 16:16:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2163	E	08/08/2019 16:21:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2164	E	08/08/2019 16:21:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2165	E	08/08/2019 16:21:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2166	E	08/08/2019 16:21:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2168	E	08/08/2019 16:27:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2169	E	08/08/2019 16:27:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2170	E	08/08/2019 16:27:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2171	E	08/08/2019 16:27:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2173	E	08/08/2019 16:31:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2174	E	08/08/2019 16:31:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2175	E	08/08/2019 16:31:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2176	E	08/08/2019 16:31:44.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2178	E	08/08/2019 16:36:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2179	E	08/08/2019 16:36:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2180	E	08/08/2019 16:36:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2181	E	08/08/2019 16:36:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2183	E	08/08/2019 16:41:44.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2184	E	08/08/2019 16:41:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2185	E	08/08/2019 16:41:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2186	E	08/08/2019 16:41:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2188	E	08/08/2019 16:46:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2189	E	08/08/2019 16:46:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2190	E	08/08/2019 16:46:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2191	E	08/08/2019 16:46:45.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2193	E	08/08/2019 16:51:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2194	E	08/08/2019 16:51:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2195	E	08/08/2019 16:51:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2196	E	08/08/2019 16:51:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2198	E	08/08/2019 16:56:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2199	E	08/08/2019 16:56:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2200	E	08/08/2019 16:56:45.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2201	E	08/08/2019 16:56:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2203	E	08/08/2019 17:01:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2204	E	08/08/2019 17:01:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2205	E	08/08/2019 17:01:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2206	E	08/08/2019 17:01:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2208	E	08/08/2019 17:06:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2209	E	08/08/2019 17:06:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2210	E	08/08/2019 17:06:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2211	E	08/08/2019 17:06:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2213	E	08/08/2019 17:11:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2214	E	08/08/2019 17:11:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2215	E	08/08/2019 17:11:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2216	E	08/08/2019 17:11:46.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2218	E	08/08/2019 17:16:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2219	E	08/08/2019 17:16:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2220	E	08/08/2019 17:16:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2221	E	08/08/2019 17:16:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2223	E	08/08/2019 17:21:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2224	E	08/08/2019 17:21:46.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2225	E	08/08/2019 17:21:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2226	E	08/08/2019 17:21:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2228	E	08/08/2019 17:26:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2229	E	08/08/2019 17:26:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2230	E	08/08/2019 17:26:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2231	E	08/08/2019 17:26:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2233	E	08/08/2019 17:31:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2234	E	08/08/2019 17:31:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2235	E	08/08/2019 17:31:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2236	E	08/08/2019 17:31:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2238	E	08/08/2019 17:36:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2239	E	08/08/2019 17:36:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2240	E	08/08/2019 17:36:47.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2241	E	08/08/2019 17:36:47.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2242	E	08/08/2019 17:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x000001eb
2244	E	08/08/2019 17:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2245	E	08/08/2019 17:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2246	E	08/08/2019 17:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2247	E	08/08/2019 17:38:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2249	E	08/08/2019 17:41:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2250	E	08/08/2019 17:41:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2251	E	08/08/2019 17:41:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2252	E	08/08/2019 17:41:48.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2254	E	08/08/2019 17:46:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2255	E	08/08/2019 17:46:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2256	E	08/08/2019 17:46:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2257	E	08/08/2019 17:46:48.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2259	E	08/08/2019 17:51:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2260	E	08/08/2019 17:51:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2261	E	08/08/2019 17:51:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2262	E	08/08/2019 17:51:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2264	E	08/08/2019 17:56:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2265	E	08/08/2019 17:56:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2266	E	08/08/2019 17:56:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2267	E	08/08/2019 17:56:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2269	E	08/08/2019 18:01:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2270	E	08/08/2019 18:01:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2271	E	08/08/2019 18:01:48.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2272	E	08/08/2019 18:01:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2274	E	08/08/2019 18:07:54.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2275	E	08/08/2019 18:07:54.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2276	E	08/08/2019 18:07:55.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2277	E	08/08/2019 18:07:55.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2279	E	08/08/2019 18:11:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2280	E	08/08/2019 18:11:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2281	E	08/08/2019 18:11:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2282	E	08/08/2019 18:11:49.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2284	E	08/08/2019 18:16:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2285	E	08/08/2019 18:16:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2286	E	08/08/2019 18:16:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2287	E	08/08/2019 18:16:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2289	E	08/08/2019 18:21:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2290	E	08/08/2019 18:21:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2291	E	08/08/2019 18:21:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2292	E	08/08/2019 18:21:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2294	E	08/08/2019 18:26:49.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2295	E	08/08/2019 18:26:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2296	E	08/08/2019 18:26:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2297	E	08/08/2019 18:26:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2299	E	08/08/2019 18:31:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2300	E	08/08/2019 18:31:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2301	E	08/08/2019 18:31:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2302	E	08/08/2019 18:31:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2304	E	08/08/2019 18:36:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2305	E	08/08/2019 18:36:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2306	E	08/08/2019 18:36:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2307	E	08/08/2019 18:36:50.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2309	E	08/08/2019 18:41:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2310	E	08/08/2019 18:41:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2311	E	08/08/2019 18:41:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2312	E	08/08/2019 18:41:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2314	E	08/08/2019 18:46:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2315	E	08/08/2019 18:46:50.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2316	E	08/08/2019 18:46:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2317	E	08/08/2019 18:46:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2319	E	08/08/2019 18:51:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2320	E	08/08/2019 18:51:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2321	E	08/08/2019 18:51:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2322	E	08/08/2019 18:51:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2324	E	08/08/2019 18:56:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2325	E	08/08/2019 18:56:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2326	E	08/08/2019 18:56:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2327	E	08/08/2019 18:56:51.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2329	E	08/08/2019 19:01:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2330	E	08/08/2019 19:01:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2331	E	08/08/2019 19:01:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2332	E	08/08/2019 19:01:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2334	E	08/08/2019 19:06:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2335	E	08/08/2019 19:06:51.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2336	E	08/08/2019 19:06:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2337	E	08/08/2019 19:06:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2339	E	08/08/2019 19:11:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2340	E	08/08/2019 19:11:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2341	E	08/08/2019 19:11:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2342	E	08/08/2019 19:11:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2344	E	08/08/2019 19:16:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2345	E	08/08/2019 19:16:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2346	E	08/08/2019 19:16:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2347	E	08/08/2019 19:16:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2349	E	08/08/2019 19:21:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2350	E	08/08/2019 19:21:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2351	E	08/08/2019 19:21:53.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2352	E	08/08/2019 19:21:53.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
2354	E	08/08/2019 19:26:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2355	E	08/08/2019 19:26:53.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2356	E	08/08/2019 19:26:53.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
2357	E	08/08/2019 19:26:53.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
